genre_title,title,author,rating,views,status,categories,published_date_in_days,updated_time_in_days,latest_chapter_number
Đông Phương,Xuyên Vào Người Vợ Bị Bỏ Rơi,Nhu Nạo Khinh Mạn,7.6,1287,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Xuyên Không, Truyện Gia Đấu, Đông Phương",120,120,8
Đông Phương,Cực Phẩm Phi Tiên Dịch Full,Kim Linh Động,7.1,2170,Đang ra,"Truyện Nữ Cường, Cổ Đại, Ngôn Tình, Dị Giới, Tiên Hiệp, Đông Phương, Huyền huyễn",180,180,50
Đông Phương,Làm Ruộng Xây Dựng Nông Trường Hải Đảo,Ô Mộc,7.1,1231,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Ngôn Tình, Dị Giới, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Mạt Thế, Thám Hiểm, Võng Du, Đông Phương, Huyền huyễn",150,150,5
Đông Phương,Nữ Phụ Cá Mặn Nằm Thắng Ở Niên Đại Văn,Nguyệt Minh Tinh Mãn,7.1,4171,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",180,180,50
Đông Phương,Sau Khi Xuyên Thư Ta Dựa Mỹ Thực Nằm Thắng,Lăng Hựu Niên,7.4,3163,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Dị Giới, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương",180,180,50
Đông Phương,Sau Khi Tham Gia Chương Trình Huyền Học Tôi Nổi Tung Nồi,Thần Vong Xỉ Hàn 0,7.9,6422,Đang ra,"Đô Thị, Linh Dị, Đam Mỹ, Xuyên Không, Đông Phương, Huyền huyễn",365,180,36
Đông Phương,Thập Niên 70 Mỹ Nhân Mềm Mại Gả Cho Đại Lão Trong Niên Đại Văn,Thứ Lộ,7.0,1262,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Đông Phương",180,180,5
Đông Phương,Xuyên Đến Khổ Tình Văn Làm Mỹ Nhân Trà Xanh,Thính Kim Khảm,7.1,4730,Đang ra,"Truyện Nữ Cường, Truyện Ngược, Cổ Đại, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Quan Trường, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương",180,180,50
Đông Phương,Xuyên Đến 70 Nữ Phụ Không Muốn Làm Cực Phẩm,Đông Gia Thỏ Thỏ,7.1,4078,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương",150,150,50
Đông Phương,Tiên Ma Đồng Tu,Lưu Lãng,7.3,1636,Đang ra,"Dị Năng, Cổ Đại, Dị Giới, Truyện Khác, Tiên Hiệp, Đông Phương, Huyền huyễn",150,150,50
Đông Phương,Trường Sinh Bất Tử Từ Trảm Yêu Trừ Ma Bản Dịch,Lục Nguyệt Thập Cửu,7.5,1912,Đang ra,"Cổ Đại, Đông Phương, Huyền huyễn",150,150,50
Đông Phương,Đậu Trạng Nguyên Ngươi Để Ta Đi Bắt Quỷ Đi Ta Bắt,Lôi Tốc Đăng Tiểu Tạp,7.4,1410,Đang ra,"Đông Phương, Huyền huyễn",150,150,14
Đông Phương,Sau Khi Thiên Kim Thật Thừa Kế Đạo Quán,Kim Trản Tử,7.2,1252,Đang ra,"Dị Năng, Truyện Nữ Cường, Trinh Thám, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Dị Giới, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Thám Hiểm, Đông Phương, Huyền huyễn",150,150,5
Đông Phương,Xuyên Thành Vợ Trước Pháo Hôi Trong Niên Đại Văn,Chi Ma Tô Tâm Đường,7.0,4569,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",210,210,50
Đông Phương,Nữ Phụ Mạt Thế Bật Hack Đánh Cực Phẩm,Ngã Yếu Thành Tiên,7.9,6449,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Mạt Thế, Thám Hiểm, Đông Phương",150,150,50
Đông Phương,Xuyên Thành Mẹ Chồng Mang Cả Nhà Đổi Đời,Trúc Li Thanh Trà,7.2,1359,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Linh Dị, Trọng Sinh, Ngôn Tình, Dị Giới, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương, Huyền huyễn",150,150,5
Đông Phương,Trong Nhà Có Chồng Quỷ,Khuynh Thành Nha Đầu,7.5,1614,Đang ra,"Linh Dị, Ngôn Tình, Truyện Khác, Truyện Sủng, Đông Phương, Huyền huyễn",300,150,11
Đông Phương,Oh My Lady - Allhar,Hime Sakura,7.2,3091,Đang ra,"Hài Hước, Truyện Khác, Đông Phương",730,210,22
Đông Phương,Khoa Học Chiêm Tinh Duy Vật Đoán Mệnh,Giang Nguyệt Niên Niên,7.0,1191,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Dị Giới, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương, Huyền huyễn",210,210,5
Đông Phương,Trở Lại Trước Khi Lão Công Tự Cung,Mộ Lan Chu,7.9,1642,Đang ra,"Lịch Sử, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Quan Trường, Truyện Khác, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương",210,210,11
Đông Phương,Bị Cả Nhà Xem Là Bảo Mẫu Ta Mang Hộ Khẩu Gả Cho Nhà Giàu,Vương Quân Nguyệt,7.9,2912,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương, Huyền huyễn",180,180,35
Đông Phương,Mở Màn Lưu Đày Vương Phi Dọn Sạch Hoàng Thành,Thính Phong Đẳng 1,7.1,7605,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương",180,180,50
Đông Phương,Xuyên Thành Nữ Phụ Làm Tinh Mang Theo Nhãi Con Chạy Nạn,Phi Trửu Thiếu Nữ,7.6,5081,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương, Huyền huyễn",210,210,50
Đông Phương,Sau Khi Xuyên Trở Về Hắn Vuốt Trọc Hào Môn Bá Miêu,Thả Phất,7.6,14476,Đang ra,"Đô Thị, Linh Dị, Trọng Sinh, Đam Mỹ, Xuyên Không, Đông Phương",730,180,90
Đông Phương,Bạch Nguyệt Quang Muốn Đình Công,Giới Mạt Tam Tam,7.3,2681,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",180,180,45
Đông Phương,Ngạ Cốt Luân Hồi,Sái Đậu Tương,8.3,1533,Đang ra,"Đô Thị, Linh Dị, Đam Mỹ, Đông Phương",270,240,26
Đông Phương,Thập Niên 70 Quân Tẩu Cao Lãnh Trọng Sinh Mang Theo Không Gian Vả Mặt Cực Phẩm,Lãnh Mính Khanh,7.5,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",90,90,51
Đông Phương,Tận Thế Tới Ta Dựa Vào Tiền Thưởng Để Dự Trữ Hàng Hóa,Phì Điểu Ái Cực Ngư Ngư,7.4,3856,Đang ra,"Truyện Nữ Cường, Đô Thị, Trọng Sinh, Ngôn Tình, Mạt Thế, Đông Phương, Huyền huyễn",180,180,50
Đông Phương,Độc Y Song Tuyệt Trước Khi Lưu Đày Dọn Sạch Quốc Khố Của Cẩu Hoàng Đế,Thủy Tinh Tiểu Hải Thỏ,7.5,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương",60,60,50
Đông Phương,Nữ Đế Chấn Kinh Ta Sư Tôn Hắn Không Phải Bại Hoại Sao,Đồ Lục Thương Sinh,7.6,1000,Đang ra,"Truyện Khác, Tiên Hiệp, Xuyên Không, Đông Phương, Huyền huyễn",90,90,30
Đông Phương,Tướng Quân Trung Khuyển Của Công Chúa,Tịch Điệp,7.0,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Quan Trường, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương",90,90,5
Đông Phương,Trọng Sinh Ta Thành Đại Sư Cấp Quốc Bảo,Nhu Nạo Khinh Mạn,7.4,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Truyện Khác, Truyện Sủng, Đông Phương, Huyền huyễn",90,90,6
Đông Phương,Xuyên Thành Tiểu Kiều Thê Nhà Nông Ta Bị Phu Quân Cưng Chiều,Thời Quang Cửu,7.6,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",60,60,50
Đông Phương,Chấn Kinh! Tủ Lạnh Nhà Ta Thành Tinh Rồi,Phán Tinh Tinh,7.4,3483,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng, Đông Phương, Huyền huyễn",120,120,50
Đông Phương,Thập Niên 80 Nữ Thanh Niên Trí Thức Yếu Đuối Nuôi Nhóc Con Ở Nông Thôn,Đan Song Đích Đan,7.1,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Xuyên Không, Truyện Sủng, Mạt Thế, Đông Phương",60,60,8
Đông Phương,Quân Hôn 70 Quả Phụ Dịu Dàng Tái Giá,Vân Thâm Xử Kiến Nguyệt,7.4,3360,Đang ra,"Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Gia Đấu, Đông Phương",120,120,51
Đông Phương,Trọng Sinh 80 Gả Cho Lão Đại Lắm Tiền Bắt Đầu Vả Mặt Tra Nam,Phúc Bảo Thị Bảo,7.6,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",60,60,7
Đông Phương,Trọng Sinh Những Năm 70 Quân Tẩu Đá Bay Tra Nam Một Thai Ba Bảo,Trương Mặc Mặc,7.6,2430,Đang ra,"Truyện Nữ Cường, Điền Văn, Trọng Sinh, Ngôn Tình, Truyện Sủng, Truyện Gia Đấu, Đông Phương",120,120,16
Đông Phương,Trước Khi Lưu Đày Thứ Nữ Pháo Hôi Dọn Sạch Phủ Tướng Quân,Bát Nguyệt Phù Tô,7.2,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Gia Đấu, Thám Hiểm, Đông Phương, Huyền huyễn",60,60,10
Đông Phương,Trọng Sinh 70 Nữ Phụ Xinh Đẹp Cự Tuyệt Yêu Đương,Chu Diên,7.3,3664,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",120,120,50
Đông Phương,Chiêu Hồn,Sơn Chi Tử,7.2,64324,Full,"Truyện Nữ Cường, Cổ Đại, Linh Dị, Ngôn Tình, Quan Trường, Truyện Khác, Truyện Gia Đấu, Đông Phương, Huyền huyễn",365,120,149
Đông Phương,Xuyên Về 80 Quân Hôn Mai Mối Yêu Vợ Đến Nghiện,Ngọc Lang,7.5,3170,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Sủng, Truyện Gia Đấu, Đông Phương",120,120,50
Đông Phương,Nhật Ký Trấn Tà Bà Xã Bắt Ma Của Quỷ Vương,Lam Môi Phao Diện,7.3,1352,Đang ra,"Truyện Nữ Cường, Đô Thị, Ngôn Tình, Đông Phương, Huyền huyễn",120,120,18
Đông Phương,Mạt Thế Kẻ Điên Xuyên Vào Niên Đại Văn,Trác Tự,7.6,1215,Đang ra,"Dị Năng, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Xuyên Không, Truyện Sủng, Đông Phương",150,150,4
Đông Phương,Tinh Tế Xuyên Thành Nữ Vương Trùng Tộc Vạn Nhân Mê,Hải Đại Nhân,7.9,3042,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Dị Giới, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Thám Hiểm, Đông Phương",120,120,30
Đông Phương,Tôi Là Âm Dương Sư,Hoa Tiên Tửu,7.9,3112,Đang ra,"Đô Thị, Linh Dị, Trọng Sinh, Đông Phương",150,150,74
Đông Phương,Tạm Biệt Nha Ba Vị Cẩu Nam Chủ Ta Phải Đi Xa Rồi,Minh Quế Tái Tửu,7.9,3134,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương, Huyền huyễn",150,150,50
Đông Phương,Vô Tình Nuôi Trúng Boss Mạt Thế,Quả Hạch Chi Vương,7.4,4730,Đang ra,"Dị Năng, Điền Văn, Đô Thị, Ngôn Tình, Dị Giới, Xuyên Không, Truyện Sủng, Mạt Thế, Thám Hiểm, Đông Phương, Huyền huyễn",150,150,50
Đông Phương,Xuyên Thư Ảnh Hậu Pháo Hôi Chỉ Muốn Giải Nghệ,Mộc Mộc Miêu,7.8,1988,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng, Đông Phương, Huyền huyễn",120,120,50
Đông Phương,Thập Niên 70 Vợ Yêu Kiều Mỹ Xin Dừng Bước,Yên Ba Nguyệt,7.3,5019,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",150,150,50
Đông Phương,Thiên Tai Buông Xuống Dựa Vào Chục Tỷ Vật Tư Thành Đại Lão,Tiểu Tửu Nhu,7.3,1000,Đang ra,"Truyện Nữ Cường, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Mạt Thế, Thám Hiểm, Đông Phương",60,60,70
Đông Phương,Giải Mộng,Du Ngư,7.3,5762,Đang ra,"Đô Thị, Linh Dị, Đam Mỹ, Đông Phương",180,120,82
Đông Phương,Thiên Tai Chạy Nạn Đích Nữ Tri Phủ Dọn Sạch Cả Nhà Một Đường Phất Nhanh!,Nguyệt Dạ Hồng Liên,7.9,1000,Đang ra,"Lịch Sử, Dị Năng, Truyện Nữ Cường, Truyện Ngược, Cổ Đại, Điền Văn, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương",60,60,51
Đông Phương,Ta Mở Quán Rượu Thời Mạt Thế,Hồ Lục Nguyệt,7.1,3086,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Dị Giới, Truyện Khác, Xuyên Không, Truyện Sủng, Mạt Thế, Đông Phương",120,120,50
Đông Phương,Trọng Sinh 80 Quân Tẩu Quyến Rũ Đừng Hòng Ly Hôn,Ngũ Tử Chanh,7.5,9278,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",120,120,50
Đông Phương,Tôi Làm Thiên Sư Ở Giới Giải Trí,Tế Ngư,7.2,1289,Đang ra,"Đô Thị, Linh Dị, Đam Mỹ, Xuyên Không, Đông Phương",150,120,5
Đông Phương,Tân Lang Đào Hôn Sao Ta Liền Thay Tân Lang Mới!,Hát Khẩu Tuyết Bích,7.1,1000,Đang ra,"Truyện Nữ Cường, Truyện Ngược, Hài Hước, Đô Thị, Truyện Teen, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",60,60,50
Đông Phương,Thủ Lĩnh Chính Đạo Đã Trưởng Thành Như Thế Nào,Bất Ngôn Quy,7.5,1107,Đang ra,"Truyện Nữ Cường, Cổ Đại, Ngôn Tình, Tiên Hiệp, Xuyên Không, Đông Phương",120,120,6
Đông Phương,Xuyên Đến 70 Quân Tẩu Ngọt Ngào Là Vợ Cũ Nam Chính,Bắc Khang Hắc Lạc,7.2,3573,Đang ra,"Truyện Nữ Cường, Đô Thị, Trọng Sinh, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",120,120,50
Đông Phương,80 Nữ Phụ Pháo Hôi Tái Hôn Cùng Quân Ca Dưỡng Nhãi Con,Liễu Minh,7.9,1125,Đang ra,"Dị Năng, Truyện Nữ Cường, Điền Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",90,90,5
Đông Phương,Đại Lão Huyền Học Gả Vào Hào Môn,Mộc Thải,7.9,37579,Đang ra,"Trọng Sinh, Đam Mỹ, Đông Phương",730,60,87
Đông Phương,Giao Dịch Cùng Thần Ta Trở Thành Đại Lão Giới Trượt Băng,Ngã Hội Kiến Thủy Xưởng,7.5,1044,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng, Đông Phương, Huyền huyễn",90,90,5
Đông Phương,Nữ Đặc Công Xinh Đẹp Xuyên Tới Bạo Hồng Giới Giải Trí,Tạ Lan Đình Ngọc,7.8,1169,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",90,90,50
Đông Phương,Thập Niên 70 Mỹ Nhân Nữ Phụ Trọng Sinh Không Muốn Phải Hy Sinh,Manh Linh Thiên Diệp,7.6,2072,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",90,90,50
Đông Phương,Đoán Quẻ,Xuy Phong Thành Khúc,8.2,1140,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Linh Dị, Bách Hợp, Đông Phương",150,90,7
Đông Phương,Tiểu Đạo Sĩ - Gom Tiền Gom Luôn Tình,Nam Thư,7.7,22816,Đang ra,"Đô Thị, Linh Dị, Đam Mỹ, Xuyên Không, Đông Phương, Huyền huyễn",365,60,97
Đông Phương,Xuyên Nhanh Nhãi Con Ta Nuôi Dưỡng Lại Hắc Hóa Rồi,Ma Pháp Thiếu Nữ Trì Trì,7.6,1035,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Dị Giới, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương, Huyền huyễn",90,90,50
Đông Phương,Thập Niên 80 Nữ Phụ Làm Tinh Thức Tỉnh Vả Mặt Hằng Ngày,Ngũ Tử Chanh,7.4,1052,Đang ra,"Truyện Nữ Cường, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",90,90,50
Đông Phương,Thập Niên 50 Quân Tẩu Pháo Hôi Làm Mẹ Kế Nuôi Dưỡng Ba Nhãi Con,Nhất Thốn Mặc,7.4,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",90,90,13
Kiếm Hiệp,Thiếu Niên Ca Hành, Chu Mộc Nam,8.5,201078,Đang ra,"Cổ Đại, Kiếm Hiệp",1460,365,873
Đông Phương,Xuyên Thành Vương Phi Lưu Đày Ta Kéo Cả Nhà Chồng Cùng Làm Giàu,Nhu Nạo Khinh Mạn,7.3,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Trọng Sinh, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương",90,90,50
Kiếm Hiệp,Địa Ngục Nhân Gian,AD,7.7,9605,Đang ra,"Đô Thị, Linh Dị, Truyện Khác, Tiên Hiệp, Kiếm Hiệp, Huyền huyễn",365,365,50
Đông Phương,Nông Nữ Chỉ Muốn An Tĩnh Dưỡng Gia Nào Ngờ Lại Biến Thành Nhà Giàu Số Một,Mộng Tưởng Nhất Mễ Thất,7.7,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương",60,60,51
Đông Phương,Thập Niên 70 Vợ Đẹp Trí Thức Sống Lại Bị Anh Chồng Tháo Hán Ôm Eo Cưng Sủng,Lộc Trai,7.5,1000,Đang ra,"Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Khác, Truyện Sủng, Truyện Gia Đấu, Đông Phương",60,60,20
Kiếm Hiệp,Thiếu Niên Bạch Mã Túy Xuân Phong,Chu Mộc Nam,7.9,17591,Đang ra,"Cổ Đại, Truyện Khác, Tiên Hiệp, Kiếm Hiệp, Huyền huyễn",730,365,405
Kiếm Hiệp,Tiên Võ Đế Tôn Chí Tôn Tiên Đế,Lục Giới Tam Đạo,7.1,16821,Đang ra,"Cổ Đại, Dị Giới, Tiên Hiệp, Kiếm Hiệp, Huyền huyễn",1095,365,50
Đông Phương,Tôi Muốn Làm Trái Đất Vẻ Vang,Uyên Hư,7.0,7389,Đang ra,"Linh Dị, Đam Mỹ, Xuyên Không, Đông Phương",365,90,60
Kiếm Hiệp,Nói Chuyện Với Hồ Ly,La Bặc Dược Hoàn Liễu,7.9,1400,Đang ra,"Cổ Đại, Ngôn Tình, Truyện Khác, Tiên Hiệp, Kiếm Hiệp, Truyện Sủng, Huyền huyễn",365,365,8
Đông Phương,Xuyên Đến Năm Mất Mùa Tiểu Nông Nữ Mang Không Gian Cảm Thấy Quá Sảng,Thảng Bình Tiểu Bạch,7.6,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Nữ Phụ, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Đông Phương",60,60,50
Kiếm Hiệp,Thiên Cơ Điện,Duyên Phận 0,7.2,14435,Đang ra,"Dị Năng, Trinh Thám, Trọng Sinh, Dị Giới, Truyện Khác, Tiên Hiệp, Kiếm Hiệp, Huyền huyễn",730,365,110
Đông Phương,Lão Đại Mạt Thế Xuyên Thành Nông Nữ Vả Mặt Ngược Tra,Phi Điểu Chân Lục,7.1,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",60,60,50
Đông Phương,Vừa Xuyên Qua Đã Bị Lưu Đày Ta Dìu Dắt Cả Nhà Làm Ruộng Phất Lên,Trà Nghệ,7.6,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương, Huyền huyễn",60,60,50
Đông Phương,Trở Về Thập Niên 70 Dùng Huyền Học Làm Giàu,Vụ Lưu,8.1,23910,Đang ra,"Điền Văn, Ngôn Tình, Xuyên Không, Truyện Sủng, Đông Phương",150,60,165
Đông Phương,Sau Khi Lưu Đày Ta Làm Thương Gia Ở Đôn Hoàng,Lục Đậu Hồng Thang,7.1,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Truyện Khác, Xuyên Không, Thám Hiểm, Đông Phương",60,60,12
